Instance,Income
128025,11235.3806
128026,4272.45493
128027,269856.0419
128028,29892.13769
128029,40767.51377
128030,66069.78901
128031,29191.09877
128032,62801.82462
128033,103901.5907
128034,100016.1173
128035,86471.40313
128036,44569.09228
128037,4712.271337
128038,594155.5929
128039,32613.45294
128040,30202.8472
128041,43595.49347
128042,212968.8596
128043,140242.8572
128044,41709.73079
128045,45928.43908
128046,71615.62402
128047,266099.06
128048,41847.171
128049,99635.9418
128050,109262.3908
128051,27136.87241
128052,24946.08235
128053,398256.4519
128054,39236.5177
128055,85561.55258
128056,225789.0002
128057,214475.1508
128058,72369.55487
128059,73635.13367
128060,91937.1486
128061,101240.0719
128062,158222.3888
128063,373106.6613
128064,150959.9245
128065,426762.5805
128066,154797.9298
128067,33379.7911
128068,59120.52572
128069,12006.53905
128070,28161.61609
128071,372691.5305
128072,76238.48961
128073,101928.126
128074,61976.47491
128075,26566.05303
128076,63957.82936
128077,332337.7038
128078,259648.9213
128079,36966.90771
128080,39249.96842
128081,206734.1608
128082,34464.87609
128083,105207.622
128084,38341.62157
128085,10088.69364
128086,314548.3786
128087,55270.66529
128088,139693.2078
128089,147870.7989
128090,110298.6016
128091,14250.49215
128092,27184.14178
128093,76680.41516
128094,130165.1077
128095,16928.46105
128096,40283.59211
128097,14555.87741
128098,646293.2496
128099,27482.24795
128100,114888.7452
128101,28312.56086
128102,603830.5575
128103,62569.31764
128104,259844.4508
128105,41593.70075
128106,42841.03685
128107,25288.15913
128108,58736.62047
128109,155939.1294
128110,85070.36002
128111,7163.25691
128112,42776.55188
128113,18140.38659
128114,131256.6122
128115,43944.6767
128116,32703.03126
128117,36143.50914
128118,10633.84527
128119,54837.67262
128120,12260.03192
128121,45629.50392
128122,126429.851
128123,7813.028271
128124,153837.2687
128125,15436.63767
128126,28831.74279
128127,64004.99675
128128,28251.46204
128129,14901.72675
128130,36487.12182
128131,174076.5017
128132,65090.70867
128133,21115.12766
128134,211571.8031
128135,11309.96266
128136,34532.89011
128137,24913.37757
128138,243305.187
128139,25906.32447
128140,101050.5236
128141,96073.27783
128142,45426.24185
128143,5079.209611
128144,135022.9581
128145,66705.72115
128146,58590.23817
128147,151916.026
128148,7511.96187
128149,24582.82661
128150,74183.68555
128151,44799.769
128152,215589.5488
128153,265870.2591
128154,203706.4657
128155,438174.3002
128156,80705.51676
128157,115148.8623
128158,25398.09242
128159,78191.70123
128160,38219.91105
128161,26046.47022
128162,616781.3648
128163,10557.69783
128164,75697.09858
128165,43127.6403
128166,66757.67322
128167,466492.4909
128168,36719.58424
128169,132734.4307
128170,92325.33943
128171,38576.66423
128172,31046.81373
128173,234394.6048
128174,58259.35088
128175,34945.9989
128176,112466.3039
128177,286577.5115
128178,126753.9575
128179,38997.65412
128180,29421.45393
128181,36429.40119
128182,233040.8477
128183,162707.0527
128184,65841.26867
128185,31775.2835
128186,34955.9996
128187,41576.40413
128188,37614.34837
128189,186344.1893
128190,551941.7776
128191,39363.14755
128192,44193.59438
128193,48677.80707
128194,488559.0149
128195,28538.4564
128196,61500.72342
128197,26873.03122
128198,20674.00898
128199,32761.65031
128200,63596.61023
128201,38271.04408
128202,21235.87209
128203,54063.58749
128204,41345.86885
128205,318328.4164
128206,13870.99067
128207,67805.99783
128208,71777.36076
128209,48577.45408
128210,42416.2917
128211,56176.02539
128212,125083.4684
128213,651479.9819
128214,62533.89734
128215,45494.98375
128216,217135.6661
128217,65803.26003
128218,14336.83032
128219,380156.9455
128220,72409.7179
128221,96058.20236
128222,87010.49851
128223,25341.2262
128224,128673.0386
128225,28541.57333
128226,17421.74624
128227,80455.60138
128228,31741.87313
128229,17933.37074
128230,47425.09604
128231,456985.471
128232,69207.07398
128233,58217.96906
128234,73532.70474
128235,482940.1895
128236,41701.04435
128237,43335.13978
128238,18841.05009
128239,58056.25788
128240,6337.158075
128241,35629.43386
128242,57066.95929
128243,82252.02912
128244,28035.26468
128245,42028.69516
128246,26333.43525
128247,111466.8632
128248,114504.877
128249,335862.4824
128250,51735.34795
128251,47128.09284
128252,177538.0797
128253,611986.9248
128254,129492.6411
128255,16792.87019
128256,117949.3294
128257,21411.54835
128258,46810.48653
128259,72794.29103
128260,132932.0505
128261,120211.9023
128262,53387.28255
128263,50901.80036
128264,59749.72192
128265,47914.66822
128266,280181.3697
128267,51331.62653
128268,21316.9372
128269,53072.02527
128270,63800.92676
128271,132102.0577
128272,22736.57066
128273,46962.06739
128274,53176.37531
128275,54381.44779
128276,94630.79588
128277,18755.87598
128278,243744.0761
128279,46340.52994
128280,29394.18393
128281,15202.77246
128282,178660.0732
128283,37061.94769
128284,308216.9591
128285,178261.4077
128286,395491.8189
128287,281059.8018
128288,19753.59504
128289,74720.81433
128290,70206.5579
128291,134745.6393
128292,79231.5784
128293,56855.84555
128294,45411.94028
128295,55685.10978
128296,18730.37
128297,28708.36011
128298,227395.2626
128299,79938.16572
128300,39663.82007
128301,79609.61375
128302,68367.28359
128303,498663.4204
128304,21703.45272
128305,269005.0695
128306,33757.1798
128307,11817.02984
128308,40034.52685
128309,162048.8649
128310,37033.17555
128311,5060.667875
128312,36454.93104
128313,39710.05845
128314,12339.72116
128315,8334.222267
128316,143057.8248
128317,49210.35201
128318,41894.42286
128319,75098.57043
128320,70679.26934
128321,61773.49474
128322,174778.2552
128323,88126.84257
128324,177136.1081
128325,118808.6276
128326,752852.8787
128327,135735.2675
128328,59677.70088
128329,13958.09156
128330,46201.74251
128331,284500.2418
128332,177443.4936
128333,24705.74358
128334,41011.94841
128335,16433.98815
128336,24545.11835
128337,266659.8157
128338,150804.0197
128339,208290.8474
128340,60350.73422
128341,91153.52523
128342,22542.18776
128343,105484.251
128344,95708.62009
128345,91792.0189
128346,46490.00195
128347,8835.098381
128348,188703.6857
128349,14179.44144
128350,47430.40728
128351,74780.65718
128352,102057.0254
128353,52497.72571
128354,46458.725
128355,51369.13254
128356,122786.1975
128357,25721.80763
128358,38979.31857
128359,59444.43158
128360,90637.888
128361,67992.066
128362,168699.1749
128363,14648.73907
128364,6940.244689
128365,19832.16301
128366,42901.40218
128367,40034.89645
128368,380671.2484
128369,21502.8382
128370,99129.07941
128371,38086.6957
128372,23581.3252
128373,45930.29997
128374,380258.1314
128375,30667.64942
128376,35139.70489
128377,383551.2624
128378,175335.2439
128379,111742.7741
128380,36179.83211
128381,69965.70581
128382,139701.7429
128383,31138.01662
128384,35283.93094
128385,118343.6339
128386,156987.1173
128387,73746.43771
128388,43479.00312
128389,116323.7623
128390,95381.69855
128391,175961.0937
128392,16908.20806
128393,159102.0257
128394,45708.92181
128395,22246.75616
128396,77612.21864
128397,110546.075
128398,225523.0015
128399,37236.683
128400,41886.85048
128401,33894.25181
128402,98641.76178
128403,21580.90666
128404,147328.0783
128405,83945.16312
128406,132670.4924
128407,22649.55674
128408,53961.71148
128409,27244.25077
128410,86903.38909
128411,43878.88396
128412,56664.37308
128413,52033.70674
128414,226814.9913
128415,182242.2612
128416,88163.24903
128417,20710.49121
128418,43161.71392
128419,22540.1114
128420,40174.15928
128421,47667.71116
128422,162330.0421
128423,38209.03149
128424,78899.5336
128425,81819.5586
128426,506372.1708
128427,49194.06317
128428,22595.38588
128429,63819.74488
128430,440070.6266
128431,54741.2045
128432,123708.1012
128433,137637.6113
128434,60940.63387
128435,59559.74532
128436,130473.8195
128437,50055.40001
128438,39937.32273
128439,40578.57312
128440,30274.95855
128441,20266.18015
128442,48484.42273
128443,63482.71723
128444,98488.11935
128445,111955.6998
128446,19782.4548
128447,1817769.343
128448,36855.67604
128449,64730.47747
128450,46135.91505
128451,13175.56739
128452,53923.84973
128453,125258.202
128454,11967.00367
128455,26305.80159
128456,161720.9056
128457,53319.13884
128458,57915.64394
128459,115631.9558
128460,2501.484471
128461,38276.08305
128462,294082.519
128463,257962.3679
128464,32807.54033
128465,116309.7342
128466,46709.85955
128467,90867.84724
128468,341095.4026
128469,239554.9525
128470,47584.08137
128471,14136.41563
128472,54806.9517
128473,41681.65784
128474,95473.80043
128475,108973.2537
128476,117166.8445
128477,28037.0566
128478,287808.2849
128479,65155.78064
128480,184099.1165
128481,38775.61997
128482,37709.98886
128483,201295.2881
128484,12508.45171
128485,93859.69813
128486,97929.2917
128487,90962.26346
128488,58743.43625
128489,34169.50857
128490,59781.37135
128491,289873.088
128492,220228.9255
128493,39248.15995
128494,54275.01717
128495,506159.4659
128496,672835.7805
128497,139260.434
128498,78119.8541
128499,415858.6719
128500,109350.3909
128501,70522.64376
128502,316631.0089
128503,113984.155
128504,21405.85754
128505,116280.7981
128506,78531.54595
128507,508775.7096
128508,111503.8937
128509,340126.7707
128510,81550.92518
128511,26536.40774
128512,31354.77521
128513,283349.0216
128514,2895.703436
128515,44650.50677
128516,54426.32344
128517,193202.9556
128518,60090.42878
128519,182547.36
128520,264437.0351
128521,224642.3005
128522,22088.5097
128523,65742.68382
128524,139081.6716
128525,55604.04006
128526,79141.05593
128527,79387.20848
128528,171692.5261
128529,275635.8113
128530,25941.79626
128531,72254.2862
128532,156968.659
128533,117046.1698
128534,147330.4007
128535,101709.5204
128536,29680.76851
128537,8948.013951
128538,86821.94692
128539,74675.59124
128540,133151.1294
128541,6297.396483
128542,154335.8541
128543,178818.5742
128544,25854.96217
128545,92667.92327
128546,72357.54482
128547,106125.8658
128548,27045.66041
128549,60795.69989
128550,579796.8487
128551,42190.88796
128552,221805.4039
128553,73075.82285
128554,39721.58231
128555,61249.03551
128556,66214.63351
128557,162410.6249
128558,27011.00269
128559,53486.73527
128560,381598.7158
128561,35719.47902
128562,31291.04112
128563,19754.48127
128564,18254.98578
128565,28606.43901
128566,35352.54857
128567,95249.64638
128568,8114.473506
128569,18173.11327
128570,63263.90295
128571,153059.4935
128572,88695.66139
128573,18286.76728
128574,75594.78874
128575,100211.7626
128576,38525.32035
128577,187504.4161
128578,55318.13563
128579,195335.2451
128580,48167.76623
128581,37595.97808
128582,65517.4522
128583,26152.95159
128584,62275.38091
128585,127249.8384
128586,33018.99358
128587,118590.3611
128588,65492.98419
128589,127706.1865
128590,221720.6122
128591,23187.63489
128592,89726.88943
128593,137789.5185
128594,123954.277
128595,42394.91596
128596,283453.3239
128597,55715.53113
128598,435792.9219
128599,35020.12725
128600,16523.81397
128601,9343.894176
128602,35325.05126
128603,17081.7305
128604,45113.69321
128605,108161.7898
128606,55129.03508
128607,16366.11043
128608,19811.86556
128609,40812.02209
128610,26644.66848
128611,46691.8919
128612,447097.2192
128613,8932.771328
128614,58500.41262
128615,46682.91889
128616,9118.168755
128617,50385.27383
128618,75670.8325
128619,267484.0148
128620,99507.00712
128621,23042.19481
128622,373587.9972
128623,143285.8635
128624,84978.4245
128625,37947.38454
128626,50322.52254
128627,148637.3938
128628,241761.6988
128629,7922.655503
128630,30145.74599
128631,67582.61912
128632,80929.64321
128633,148707.4234
128634,65466.12646
128635,39997.48011
128636,36934.87662
128637,20737.49952
128638,20059.8544
128639,24493.4569
128640,57948.9206
128641,45879.51195
128642,42195.18648
128643,94294.90944
128644,63028.75534
128645,161700.9406
128646,168174.3452
128647,40785.69934
128648,89613.56915
128649,91236.32382
128650,37734.60677
128651,14887.37088
128652,315966.3606
128653,12709.66502
128654,220651.7728
128655,24142.26477
128656,74928.9032
128657,38239.22458
128658,124319.8828
128659,82785.74408
128660,36883.1249
128661,55925.80589
128662,53090.87977
128663,39577.99877
128664,343802.5171
128665,571475.7481
128666,132653.8092
128667,309686.7793
128668,83483.8477
128669,48015.19938
128670,10343.10032
128671,205761.0561
128672,121250.6415
128673,69571.35046
128674,27330.85161
128675,51184.83974
128676,44230.35795
128677,22044.15063
128678,195933.08
128679,182229.9577
128680,89755.79459
128681,830295.0586
128682,120601.6773
128683,44563.28313
128684,36382.78305
128685,204218.5213
128686,81151.04722
128687,204560.3909
128688,26892.77693
128689,9269.51605
128690,61574.56445
128691,527303.1815
128692,68556.85046
128693,45786.23392
128694,45573.79104
128695,175893.955
128696,69749.43722
128697,204432.6006
128698,49159.35494
128699,77086.19485
128700,182653.9974
128701,10384.9695
128702,471004.7001
128703,19563.21024
128704,263767.0013
128705,36484.60285
128706,108377.994
128707,91442.52254
128708,273757.5586
128709,25020.09719
128710,31509.95242
128711,162241.1889
128712,21745.9248
128713,48444.37665
128714,99409.48171
128715,27999.91388
128716,87852.15445
128717,24129.70767
128718,60841.21818
128719,25741.00641
128720,155337.134
128721,40624.10053
128722,182398.8115
128723,10636.09722
128724,189551.4374
128725,436433.3622
128726,77914.98864
128727,34125.58385
128728,19523.34737
128729,76238.11376
128730,200024.9323
128731,42319.31789
128732,42559.65296
128733,115195.9848
128734,31506.50224
128735,26476.94489
128736,95200.04795
128737,166963.9962
128738,193751.775
128739,50512.78393
128740,54153.15106
128741,181335.9078
128742,146583.0855
128743,32997.10624
128744,75173.89204
128745,48310.10526
128746,297248.7987
128747,188332.6816
128748,29136.29701
128749,359664.1942
128750,209720.2222
128751,483848.0539
128752,4609.714547
128753,240687.974
128754,332110.7618
128755,69901.22347
128756,58430.25571
128757,72958.23009
128758,137152.4438
128759,187922.415
128760,117777.3803
128761,48705.59408
128762,6427.25466
128763,206155.3707
128764,47255.92058
128765,108908.6505
128766,117567.7342
128767,40749.05422
128768,31681.96192
128769,24473.87176
128770,66683.08484
128771,89982.57227
128772,60684.88542
128773,1189819.309
128774,53088.12285
128775,24795.03937
128776,46164.46834
128777,593367.1584
128778,55689.51991
128779,220539.9381
128780,292637.7616
128781,46868.36155
128782,150343.528
128783,100093.5499
128784,61469.24112
128785,19803.86274
128786,99063.62743
128787,39661.67854
128788,249378.4732
128789,49664.17783
128790,55220.65722
128791,43731.80322
128792,49348.85854
128793,202366.9001
128794,188415.3187
128795,196648.6521
128796,68185.45038
128797,29384.64423
128798,131206.3203
128799,276396.0896
128800,117938.0778
128801,29191.27251
128802,202682.4365
128803,39417.92614
128804,10293.66534
128805,56126.90294
128806,74643.35265
128807,409194.0945
128808,35522.67168
128809,6472.621277
128810,222355.9882
128811,449750.0043
128812,18558.90133
128813,113063.006
128814,313981.5755
128815,46027.18378
128816,29343.26113
128817,100847.8859
128818,95472.55281
128819,21217.45593
128820,70687.63825
128821,253892.2487
128822,510071.7804
128823,41798.57602
128824,160378.9152
128825,21749.77623
128826,34179.83384
128827,30936.01919
128828,146954.4122
128829,46863.50686
128830,6768.68198
128831,92824.88755
128832,4055.036122
128833,110866.8401
128834,38986.02468
128835,69203.10637
128836,55506.09347
128837,22330.79427
128838,54074.73539
128839,41357.95682
128840,131718.8446
128841,52021.35501
128842,155515.2123
128843,110938.6949
128844,20105.56779
128845,67380.18427
128846,216317.4646
128847,14656.37529
